"TIME","CPA02","AIRPOL","ORIGIN","UNIT","T_COLS","GEO","Value","Flag and Footnotes"
"2006","Hotel and restaurant services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","496,703","e"
"2006","Hotel and restaurant services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,358,852","e"
"2006","Hotel and restaurant services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","96,920","e"
"2006","Hotel and restaurant services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","137,873,540","e"
"2006","Land transport and transport via pipeline services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","133,202","e"
"2006","Land transport and transport via pipeline services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","674,814","e"
"2006","Land transport and transport via pipeline services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","218,462","e"
"2006","Land transport and transport via pipeline services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","7,380","e"
"2006","Land transport and transport via pipeline services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","115,511,200","e"
"2006","Water transport services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","868,218","e"
"2006","Water transport services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,678,872","e"
"2006","Water transport services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","82,925","e"
"2006","Water transport services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,544","e"
"2006","Water transport services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","89,718,290","e"
"2006","Air transport services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","74,568","e"
"2006","Air transport services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","337,988","e"
"2006","Air transport services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","100,659","e"
"2006","Air transport services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,481","e"
"2006","Air transport services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","116,522,940","e"
"2006","Supporting and auxiliary transport services; travel agency services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","62,520","e"
"2006","Supporting and auxiliary transport services; travel agency services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","176,187","e"
"2006","Supporting and auxiliary transport services; travel agency services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","81,362","e"
"2006","Supporting and auxiliary transport services; travel agency services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,137","e"
"2006","Supporting and auxiliary transport services; travel agency services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","32,935,040","e"
"2006","Post and telecommunication services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","61,127","e"
"2006","Post and telecommunication services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","112,396","e"
"2006","Post and telecommunication services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","82,965","e"
"2006","Post and telecommunication services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,936","e"
"2006","Post and telecommunication services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","30,489,120","e"
"2006","Financial intermediation services, except insurance and pension funding services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","33,598","e"
"2006","Financial intermediation services, except insurance and pension funding services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","49,237","e"
"2006","Financial intermediation services, except insurance and pension funding services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","52,460","e"
"2006","Financial intermediation services, except insurance and pension funding services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,884","e"
"2006","Financial intermediation services, except insurance and pension funding services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","16,960,440","e"
"2006","Insurance and pension funding services, except compulsory social security services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","43,959","e"
"2006","Insurance and pension funding services, except compulsory social security services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","66,323","e"
"2006","Insurance and pension funding services, except compulsory social security services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","73,296","e"
"2006","Insurance and pension funding services, except compulsory social security services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,593","e"
"2006","Insurance and pension funding services, except compulsory social security services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","21,859,640","e"
"2006","Services auxiliary to financial intermediation","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","8,036","e"
"2006","Services auxiliary to financial intermediation","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","11,981","e"
"2006","Services auxiliary to financial intermediation","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","12,622","e"
"2006","Services auxiliary to financial intermediation","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","440","e"
"2006","Services auxiliary to financial intermediation","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,968,890","e"
"2006","Real estate services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","241,846","e"
"2006","Real estate services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","303,449","e"
"2006","Real estate services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","563,682","e"
"2006","Real estate services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","16,817","e"
"2006","Real estate services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","112,323,410","e"
"2006","Renting services of machinery and equipment without operator and of personal and household goods","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","16,373","e"
"2006","Renting services of machinery and equipment without operator and of personal and household goods","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","34,803","e"
"2006","Renting services of machinery and equipment without operator and of personal and household goods","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","30,371","e"
"2006","Renting services of machinery and equipment without operator and of personal and household goods","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,219","e"
"2006","Renting services of machinery and equipment without operator and of personal and household goods","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","10,085,830","e"
"2006","Computer and related services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","43,165","e"
