"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2012","Bulgaria","Nitrogen oxides","Total - all NACE activities","Tonne","131,182.14",""
"2012","Bulgaria","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","172.33",""
"2012","Bulgaria","Nitrogen oxides","Education","Tonne","580.26",""
"2012","Bulgaria","Nitrogen oxides","Human health and social work activities","Tonne","159.28",""
"2012","Bulgaria","Methane","Total - all NACE activities","Tonne","104,215.27",""
"2012","Bulgaria","Methane","Public administration and defence; compulsory social security","Tonne","11.32",""
"2012","Bulgaria","Methane","Education","Tonne","40.47",""
"2012","Bulgaria","Methane","Human health and social work activities","Tonne","7.6",""
"2012","Bulgaria","Nitrous oxide","Total - all NACE activities","Tonne","8,472.36",""
"2012","Bulgaria","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","1.74",""
"2012","Bulgaria","Nitrous oxide","Education","Tonne","6.29",""
"2012","Bulgaria","Nitrous oxide","Human health and social work activities","Tonne","1.26",""
"2012","Bulgaria","Carbon dioxide","Total - all NACE activities","Tonne","45,829,293",""
"2012","Bulgaria","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","66,489",""
"2012","Bulgaria","Carbon dioxide","Education","Tonne","211,014",""
"2012","Bulgaria","Carbon dioxide","Human health and social work activities","Tonne","71,636",""
"2012","Czech Republic","Nitrogen oxides","Total - all NACE activities","Tonne","174,069.57",""
"2012","Czech Republic","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","1,132.56",""
"2012","Czech Republic","Nitrogen oxides","Education","Tonne","211.45",""
"2012","Czech Republic","Nitrogen oxides","Human health and social work activities","Tonne","404.1",""
"2012","Czech Republic","Methane","Total - all NACE activities","Tonne","506,470.82",""
"2012","Czech Republic","Methane","Public administration and defence; compulsory social security","Tonne","567.16",""
"2012","Czech Republic","Methane","Education","Tonne","40.48",""
"2012","Czech Republic","Methane","Human health and social work activities","Tonne","219.35",""
"2012","Czech Republic","Nitrous oxide","Total - all NACE activities","Tonne","15,727.24",""
"2012","Czech Republic","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","27.99",""
"2012","Czech Republic","Nitrous oxide","Education","Tonne","7.28",""
"2012","Czech Republic","Nitrous oxide","Human health and social work activities","Tonne","766",""
"2012","Czech Republic","Carbon dioxide","Total - all NACE activities","Tonne","90,575,915",""
"2012","Czech Republic","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","523,677",""
"2012","Czech Republic","Carbon dioxide","Education","Tonne","217,075",""
"2012","Czech Republic","Carbon dioxide","Human health and social work activities","Tonne","406,313",""
"2012","Denmark","Nitrogen oxides","Total - all NACE activities","Tonne","1,066,425.09",""
"2012","Denmark","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","1,649.99",""
"2012","Denmark","Nitrogen oxides","Education","Tonne","349.06",""
"2012","Denmark","Nitrogen oxides","Human health and social work activities","Tonne","303.39",""
"2012","Denmark","Methane","Total - all NACE activities","Tonne","293,071.37",""
"2012","Denmark","Methane","Public administration and defence; compulsory social security","Tonne","23.01",""
"2012","Denmark","Methane","Education","Tonne","31.16",""
"2012","Denmark","Methane","Human health and social work activities","Tonne","37.98",""
"2012","Denmark","Nitrous oxide","Total - all NACE activities","Tonne","17,331.99",""
"2012","Denmark","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","13.38",""
"2012","Denmark","Nitrous oxide","Education","Tonne","4.33",""
"2012","Denmark","Nitrous oxide","Human health and social work activities","Tonne","35.08",""
"2012","Denmark","Carbon dioxide","Total - all NACE activities","Tonne","70,014,336",""
"2012","Denmark","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","369,006",""
"2012","Denmark","Carbon dioxide","Education","Tonne","153,100",""
"2012","Denmark","Carbon dioxide","Human health and social work activities","Tonne","182,621",""
"2012","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Total - all NACE activities","Tonne","1,560,177.61",""
"2012","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","19,425.17",""
"2012","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Education","Tonne","3,584.8",""
"2012","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Human health and social work activities","Tonne","6,200.06",""
"2012","Germany (until 1990 former territory of the FRG)","Methane","Total - all NACE activities","Tonne","2,214,960.84",""
"2012","Germany (until 1990 former territory of the FRG)","Methane","Public administration and defence; compulsory social security","Tonne","3,964.59",""
"2012","Germany (until 1990 former territory of the FRG)","Methane","Education","Tonne","1,857.51",""
"2012","Germany (until 1990 former territory of the FRG)","Methane","Human health and social work activities","Tonne","3,056.65",""
"2012","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Total - all NACE activities","Tonne","122,294.26",""
"2012","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","110.22",""
"2012","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Education","Tonne","39.35",""
"2012","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Human health and social work activities","Tonne","353.28",""
"2012","Germany (until 1990 former territory of the FRG)","Carbon dioxide","Total - all NACE activities","Tonne","693,722,069",""
"2012","Germany (until 1990 former territory of the FRG)","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","5,845,373",""
"2012","Germany (until 1990 former territory of the FRG)","Carbon dioxide","Education","Tonne","3,763,586",""
"2012","Germany (until 1990 former territory of the FRG)","Carbon dioxide","Human health and social work activities","Tonne","6,051,260",""
"2012","Estonia","Nitrogen oxides","Total - all NACE activities","Tonne","45,522.71",""
"2012","Estonia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","338.56",""
"2012","Estonia","Nitrogen oxides","Education","Tonne","157.8",""
"2012","Estonia","Nitrogen oxides","Human health and social work activities","Tonne","49.52",""
"2012","Estonia","Methane","Total - all NACE activities","Tonne","40,671.45",""
"2012","Estonia","Methane","Public administration and defence; compulsory social security","Tonne","70.16",""
"2012","Estonia","Methane","Education","Tonne","7.8",""
"2012","Estonia","Methane","Human health and social work activities","Tonne","4.9",""
"2012","Estonia","Nitrous oxide","Total - all NACE activities","Tonne","2,543.35",""
"2012","Estonia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","20.4",""
"2012","Estonia","Nitrous oxide","Education","Tonne","2.26",""
"2012","Estonia","Nitrous oxide","Human health and social work activities","Tonne","15.41",""
"2012","Estonia","Carbon dioxide","Total - all NACE activities","Tonne","17,006,604",""
"2012","Estonia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","138,991",""
"2012","Estonia","Carbon dioxide","Education","Tonne","33,981",""
"2012","Estonia","Carbon dioxide","Human health and social work activities","Tonne","16,722",""
"2012","Ireland","Nitrogen oxides","Total - all NACE activities","Tonne","60,007.59",""
"2012","Ireland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","650.15",""
"2012","Ireland","Nitrogen oxides","Education","Tonne","390.48",""
"2012","Ireland","Nitrogen oxides","Human health and social work activities","Tonne","235.04",""
"2012","Ireland","Methane","Total - all NACE activities","Tonne","507,958.34",""
"2012","Ireland","Methane","Public administration and defence; compulsory social security","Tonne","74.93",""
"2012","Ireland","Methane","Education","Tonne","62.71",""
"2012","Ireland","Methane","Human health and social work activities","Tonne","35.59",""
"2012","Ireland","Nitrous oxide","Total - all NACE activities","Tonne","22,188.7",""
"2012","Ireland","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","3.44",""
"2012","Ireland","Nitrous oxide","Education","Tonne","1.9",""
"2012","Ireland","Nitrous oxide","Human health and social work activities","Tonne","138.79",""
"2012","Ireland","Carbon dioxide","Total - all NACE activities","Tonne","25,489,429",""
"2012","Ireland","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","369,263",""
"2012","Ireland","Carbon dioxide","Education","Tonne","278,038",""
"2012","Ireland","Carbon dioxide","Human health and social work activities","Tonne","161,497",""
"2012","Greece","Nitrogen oxides","Total - all NACE activities","Tonne","225,996.89",""
"2012","Greece","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","869.71",""
"2012","Greece","Nitrogen oxides","Education","Tonne","585.2",""
"2012","Greece","Nitrogen oxides","Human health and social work activities","Tonne","443.6",""
"2012","Greece","Methane","Total - all NACE activities","Tonne","449,878.97",""
"2012","Greece","Methane","Public administration and defence; compulsory social security","Tonne","10,829.74",""
"2012","Greece","Methane","Education","Tonne","9,234.38",""
"2012","Greece","Methane","Human health and social work activities","Tonne","4,682.25",""
"2012","Greece","Nitrous oxide","Total - all NACE activities","Tonne","16,178.15",""
"2012","Greece","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","19.47",""
"2012","Greece","Nitrous oxide","Education","Tonne","14.64",""
"2012","Greece","Nitrous oxide","Human health and social work activities","Tonne","11.1",""
"2012","Greece","Carbon dioxide","Total - all NACE activities","Tonne","70,802,999",""
"2012","Greece","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","1,114,610",""
"2012","Greece","Carbon dioxide","Education","Tonne","139,573",""
"2012","Greece","Carbon dioxide","Human health and social work activities","Tonne","21,890",""
"2012","Spain","Nitrogen oxides","Total - all NACE activities","Tonne","812,879.31",""
"2012","Spain","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","4,569.88",""
"2012","Spain","Nitrogen oxides","Education","Tonne","1,531.71",""
"2012","Spain","Nitrogen oxides","Human health and social work activities","Tonne","1,415.51",""
"2012","Spain","Methane","Total - all NACE activities","Tonne","1,494,482.1",""
"2012","Spain","Methane","Public administration and defence; compulsory social security","Tonne","686.16",""
"2012","Spain","Methane","Education","Tonne","602.66",""
"2012","Spain","Methane","Human health and social work activities","Tonne","569.24",""
"2012","Spain","Nitrous oxide","Total - all NACE activities","Tonne","41,327.29",""
"2012","Spain","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","22.74",""
"2012","Spain","Nitrous oxide","Education","Tonne","5.84",""
"2012","Spain","Nitrous oxide","Human health and social work activities","Tonne","1,593.04",""
